//
/////////////////////////////////////////// SUNNY
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
// 5PM
   242 240 209    100 100 100    49 44 37     70  66  53    254 248 199    166 214 218    169 167 132    253 127   0    253 123  53     9.6     1.0       1.0       255       0         120         835.0      -3.0    13                     98               1.0              119  99  99     254 254 254    119 119 119       11  4 29     28 151 135 220    38.444         2.1     
// 6PM
   248 247 210    100 100 100    43 39 33     68  65  55    254 246 183    165 212 214    165 164 128    253 127   0    253 123  53     9.0     1.0       1.0       254       0         119         818.0       2.0    13                     98               1.0              119  99  99     254 254 254    119 119 119        7  2 36     38 153 129 219    38.333         2.1     
// 7PM
   255 255 211    100 100 100    38 35 30     66  64  58    255 245 169    164 211 211    162 162 125    254 128   0    254 124  54     8.1     1.0       1.0       254       0         119         801.0       7.0    13                     98               0.4              120 100 100     255 255 255    120 120 120        4  1 43     48 156 124 219    38.222         2.1     
// 8PM
   151 150  99    100 100 100    53 32  3     65  60  50    255 240 217    132 198 255    255 212 103    254 128   0    254  62  27    10.3     1.8       1.0       255       0         120         785.0      13.0    14                     99               1.0              120  85  85     219 214 210    127 119 117        3  0 42    145 146  64 219    38.111         2.1     
// 9PM
    52  50  43    100 100 100    53 38 19     62  48  24    252 165  86    109  66 174    255 104   8    255 128   0    255   0   0    12.5     1.8       1.0       201      30          68         800.0      18.0    60                    125               1.0              120  70  70     183 173 166    135 119 114        2  0 41    243 137   4 219      38.0         2.1     
// 10PM
    77  76  69     95  95  95    18 49 58     29  42  29    225 225 178      0  11  19     56  45  44     53  26   0    123   0   0     5.0     1.7       1.0       201      30          68         816.0      24.0    44                    126               1.0              120  70  70     183 173 166    135 119 114        2  0 40     10  16  21 219    38.333         2.1     
// 11PM
    76  76  68    100 100 100    17 48 58     29  42  27    217 216 170      0  10  18     32  30  39    103  83   0     93   0   0    14.0     1.7       1.0       201      30          68         843.0      17.0    29                    127               1.0              120  70  70     183 173 166    135 119 114        1  0 40      8  15  20 219    38.667         2.1     
//
/////////////////////////////////////////// EXTRASUNNY
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
    70  70  70     95  95  95    42 29 22     39  39  36    186 184 182     22   7  24     45  30  21     85  85   0      1   0   0     9.6     2.6       1.0       174      64          45        1999.0     227.0    44                    118               1.2               90  53  46     129 126 121     91  80  77        5  1  1      0  15  23 219      38.5         2.1     
// 1AM
    71  71  71     95  95  95    42 30 22     41  41  35    186 184 183     18   7  22     43  30  23    170 170   0      3   0   0     5.3     2.6       1.0       174      64          22        1998.0     316.0    44                    120               1.2               59  36  23      76  78  77     46  41  39        4  0  0      0  15  19 219     38.75         2.1     
// 2AM
    73  73  73     95  95  95    42 31 22     43  43  34    184 183 182     14   7  20     40  30  23    255 255   0      5   0   0     1.0     2.7       4.0       148      99           0        1998.0     406.0    44                    122               1.5               30  20   0      23  32  33      3   3   3        4  0  0      0  16  16 220      39.0         2.1     
// 3AM
    74  74  74     95  95  95    42 31 22     45  45  33    183 183 182     10   7  18     38  30  24    127 127   0      2   0   0     1.0     2.4      24.6       122      98           0        1997.0     495.0    44                    124               1.5               30  19   0      22  32  33      3   3   3        3  0  0      0  14  14 219      39.0         2.1     
// 4AM
    75  75  75     95  95  95    42 32 22     48  48  33    183 183 183      7   7  17     36  31  26      0   0   0      0   0   0     1.0     2.2      24.6       122      98           0        1996.0     585.0    44                    126               1.5               29  19   0      22  31  32      2   2   2        3  0  0      1  11  13 219      39.0         2.1     
// 5AM
    77  77  77     95  95  95    42 33 22     65  55  40    205 192 154     26  14  13     61  20  14     19  19  19     82  40   0     7.8     1.9       1.0       123      99           0         953.0     674.0    44                    128               1.5               30  20   0      23  32  33      3   3   3        5  2  2      2  10  12 220      39.0         2.1     
// 6AM
   121 119 139     95  95  95    35 35 24     50  39  37    255 230 202     99 168 188    255 178  38    255 255   0    219 109   0    10.2     1.7       1.0       255      99           0         953.0      75.0    38                    115               1.5               30  20   0      23  32  33      3   3   3        6  2  2     16  64  51 220      38.5         2.1     
// 7AM
   200 192 183     90  90  90    54 46 34     65  60  59    255 233 203    130 176 255    208 176  68    255 128   0    255 128   0    12.6     1.0       1.0       255     100           0         939.0      64.0    31                    170               0.8              100  34  25      50  50  50    120  92  88        8  3  3     51  79  91 219      38.0         2.1     
// 8AM
   197 189 180     90  90  90    53 45 33     81  81  81    255 236 205    118 170 254    184 182 147    254 128   0    254 127   7    12.8     1.0       1.0       255      50           0         925.0      53.0    26                    144               0.5              102  43  35      79  79  79    119  95  92       10  4  4     43  85  98 219      39.0         2.1     
// 9AM
   194 187 178     90  90  90    53 45 33     84  84  84    255 239 207    107 164 254    172 182 155    254 128   0    254 126  15    12.9     1.0       1.0       255      50           0         912.0      43.0    25                    144               0.5              105  52  46     108 108 108    120 100  97       12  5  5     36  91 105 219      39.0         2.1     
// 10AM
   192 186 176     90  90  90    53 44 33     88  88  88    255 242 209     96 158 254    161 182 164    254 128   0    254 126  23    13.1     1.0       1.0       255      50           0         898.0      32.0    25                    144               0.5              108  62  57     137 137 137    119 104 101       14  5  5     29  98 113 219      39.0         2.1     
// 11AM
   189 183 173     95  95  95    53 44 32     91  91  91    255 245 211     85 152 254    150 183 172    254 127   0    254 125  30    13.2     2.5      12.6       254      99           0         885.0      22.0    26                    144               1.5              111  71  67     167 167 167    119 107 106       16  6  6     21 104 120 219      39.0         2.1     
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midday
   187 181 171    100 100 100    53 43 32     94  94  94    255 248 213     75 146 254    138 183 180    254 127   0    254 125  38    13.4     1.0       1.0       255       0          40        1296.0      13.0    25                    144               1.0              114  81  78     196 196 196    119 111 110       18  7  7     14 111 128 219      39.0         2.1     
// 1PM
   184 179 169    100 100 100    53 43 32     98  98  98    255 251 215     63 140 254    127 183 189    254 127   0    254 124  46    13.5     1.0       1.0       254       0          80        1707.0       3.0    26                    143               1.0              117  90  89     225 225 225    119 115 115       20  8  8      7 117 135 219      39.0         2.1     
// 2PM
   182 178 167    100 100 100    53 43 32    102 102 102    255 255 217     53 135 255    116 184 198    254 128   0    254 124  54    13.6     1.0       1.0       254       0         120        2118.0      -5.0    26                    144               1.0              120 100 100     255 255 255    120 120 120       22  9  9      0 124 143 220      39.0         2.1     
// 3PM
   185 182 168    100 100 100    50 42 33     98  98  98    255 254 215     52 142 254    108 182 196    254 138  20    254 127  46    12.3     1.0       1.0       255       0         120        2069.0       1.0    25                    143               1.0              120 100 100     255 255 255    120 120 120       19  7  7      9 129 139 219      39.0         2.1     
// 4PM
   189 187 169    100 100 100    47 41 34     95  95  95    255 253 213     52 150 254    101 181 194    253 148  40    253 129  38    11.0     1.0       1.0       254       0         120        2020.0       8.0    25                    143               1.0              120  99  99     255 255 255    120 120 120       17  6  6     18 134 135 219      39.0         2.1     
// 5PM
   192 191 170    100 100 100    44 40 35     91  91  91    255 252 211     52 158 253     94 179 192    254 158  61    254 133  30     9.6     1.0       1.0       254       0         120        1970.0      14.0    26                    144               1.0              120 100 100     255 255 255    120 120 120       15  5  5     28 140 131 219      39.0         2.1     
// 6PM
   196 196 172    100 100 100    42 39 37     87  87  87    254 250 209     51 165 252     87 178 190    253 168  81    253 135  22     9.0     1.0       1.0       255       0         119        1921.0      21.0    25                    143               1.0              119  99  99     254 254 254    119 119 119       13  4  4     37 145 126 219      39.0         2.1     
// 7PM
   189 186 167    100 100 100    43 39 35     84  84  84    254 249 207     51 173 252     81 177 189    253 178 101    253 138  14     8.1     1.0       1.0       227       0         119        1872.0      28.0    25                    143               0.4              119  99  99     254 254 254    119 119 119       11  4  4     46 151 123 219      39.0         2.1     
// 8PM
   182 176 163    100 100 100    44 39 33     81  81  81    255 249 206     51 181 252    123 149 122    254 189 122    254 142   7     8.8     1.8       1.0       221       0         120        1823.0      35.0    26                    144               1.0              120 100 100     255 255 255    120 120 120        9  2  2     56 157 119 219      39.0         2.1     
// 9PM
    76  71  45    100 100 100    68 49 25     62  48  24    252 165  86    107 212 255    255 179   9    160  90  20    116  39  39     9.5     1.7       5.3       201      30          68         873.0      41.0    36                    140               1.0              120  70  70     183 173 166    135 119 114        7  2  2     74  77  44 219      39.0         2.1     
// 10PM
    48  48  48     95  95  95    62 40 34     52  40  20    233 153  80    255  83   0    255 139   0     99  62  25    122  50  50     7.1     2.5       4.0       201      30          68        1030.0      48.0    47                    136               1.0              120  70  70     183 173 166    135 119 114        6  1  1     37  46  36 219      38.0         2.1     
// 11PM
    69  69  69    100 100 100    43 29 23     38  38  38    188 185 183     27   8  26     48  30  21      0   0   0      0   0   0    14.0     2.6      24.6       201      30          68        1999.0     138.0    45                    117               1.0              120  70  70     183 173 166    135 119 114        5  1  1      0  15  28 220     38.25         2.1     
//
/////////////////////////////////////////// RAINY
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
    80  80  80     95  95  95    32 32 38     24  32  50    122 129 169     13  13  13     36  31  26    255 170   0    171   0   0     6.5     1.6      24.6       174      64          45        1880.0      18.0    49                    179               1.2               90  53  46       0   0   4      1   1   9        0 30 98     13  22  35 183      39.0         2.1     
// 1AM
    88  88  88     95  95  95    29 30 36     25  32  51    117 123 156     12  11  11     36  32  27    254 212   0     88   0   0     3.7     1.5      24.6       174      64          22        1880.0      20.0    49                    179               1.2               59  36  23       0   0   2      2   2   6        0 30 98     13  19  31 201      39.0         2.1     
// 2AM
    95  95  95     95  95  95    27 28 34     26  32  52    112 117 144     11  11  10     36  33  29    255 255   0      5   0   0     1.0     1.5       5.1       148      99           0        1880.0      22.0    49                    179               1.5               30  20   0       0   0   0      3   3   3        0 30 98     14  17  28 220      39.0         2.1     
// 3AM
   103 103 103     95  95  95    24 25 32     27  32  52    108 111 131     10   9   8     36  34  31    191 191   0      3   0   0     0.9     1.5       1.0       122      98           0        1880.0       4.0    49                    179               1.5               30  20   0       4   6   6      2   2   2        0 30 98     11  18  27 219      39.0         2.1     
// 4AM
   110 110 110     95  95  95    22 23 30     28  32  53    103 105 119      9   8   7     36  35  33    127 127   0      2   0   0     0.9     1.5       1.0       122      98           0        1880.0     -12.0    49                    179               1.5               30  20   0      51  70  73     56  56  56        0 30 98      8  19  26 219      39.0         2.1     
// 5AM
   118 118 118     95  95  95    19 21 28     29  32  54     98  99 106      9   8   6     36  36  35     63  63   0      1   0   0     1.0     1.6       1.0       122      98           0        1880.0     -29.0    49                    179               1.5               29  19   0      73  88  90     79  70  61        0 30 98      5  20  25 219      39.0         2.1     
// 6AM
   126 126 126     95  95  95    17 19 26     30  33  56     94  94  94     32  30  25     37  38  37      0   0   0      0   0   0     6.3     1.6       1.0       122      98           0        1880.0     -47.0    49                    179               1.5               29  19   0      96 106 107    103  84  66        0 30 98      3  21  24 219      39.0         2.1     
// 7AM
   113 110 143     95  95  95    43 22 41     44  44  44    174 167 158     45  38  24     62  43  28      8   8   0      3   3   3    11.6     1.6       1.0       123      99           0        1880.0     -64.0    49                    179               1.5               30  20   0     119 124 124    126  98  71        0 30 98     28  23  22 220      39.0         2.1     
// 8AM
   107 105 131     95  95  95    36 22 28     53  53  45    255 240 223    148 148 148    145 121  88     45  45  31     39  33  26     8.3     1.7       1.0       123      99           0        1880.0     -51.0    48                    175               1.5               30  20   0     142 142 142    150 112  77        0 20 65     52  57  40 220      39.0         2.1     
// 9AM
   102 101 120     90  90  90    29 22 16     56  56  52    242 235 226    151 185 201    153 141  85     97  95  72     96  80  64     8.0     1.0       1.0       255     100           0        1880.0     -39.0    48                    172               0.8              100  34  25     160 160 160    199 180 163        0  9 32     59  68  49 210      39.0         2.1     
// 10AM
    98  97 109     90  90  90    23 23  4     60  60  60    230 230 230    149 177 186    162 161  82    103 100  88    108 108 108     7.5     1.0       1.0       254      50           0        1880.0     -26.0    48                    169               0.5              131  78  71     179 179 179    249 249 249        0  0  0     66  79  58 201      39.0         2.1     
// 11AM
    98  96 104    100  90  85    30 30 15     67  67  65    225 224 220    148 169 172    165 165  93    109 105  93    120 119 119     7.0     1.0       1.0       255       0          30        1880.0     -14.0    48                    169               1.0              162 122 117     198 198 198    241 238 225        0  0  0     73  90  68 192      39.0         2.1     
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midday
    98  96 100    100 100 100    37 37 27     74  74  71    220 218 211    147 161 158    168 169 104    115 110  98    133 131 130     6.4     1.0       1.0       254       0          60        1880.0      -1.0    47                    169               1.0              192 166 162     217 217 217    233 227 201        0  0  0     80 101  77 183      39.0         2.1     
// 1PM
    98  96  96    100 100 100    44 44 39     81  81  77    215 212 201    146 153 144    171 173 115    121 116 104    145 142 141     5.9     1.0       1.0       255       0          90        1880.0       0.0    48                    169               1.0              223 210 208     236 236 236    225 216 177        0  0  0     87 112  87 174      39.0         2.1     
// 2PM
    98  96  92    100 100 100    51 51 51     89  89  83    210 207 192    146 146 131    175 178 127    127 121 109    158 154 152     5.5     1.0       1.0       254       0         120        1880.0       1.0    48                    169               1.0              255 255 255     255 255 255    217 205 153        0  0  0     95 124  97 165      39.0         2.1     
// 3PM
    98  96  93    100 100 100    48 48 48     86  86  80    205 201 182    151 153 135    173 176 135    134 127 115    171 166 164     6.8     1.0       1.0       254       0         120        1880.0       3.0    48                    169               1.0              255 240 234     251 251 251    193 182 130        0  0  0    102 134 109 155      39.0         2.1     
// 4PM
    98  97  94    100 100 100    46 46 46     84  84  77    200 196 173    156 161 139    172 175 144    140 132 120    183 177 175     8.2     1.0       1.0       254       0         120        1880.0       5.0    47                    169               1.0              255 225 213     248 248 248    169 160 107        0  0  0    109 145 120 146      39.0         2.1     
// 5PM
    99  98  96    100 100 100    44 44 44     83  82  75    195 190 163    161 169 144    171 174 153    146 138 126    196 189 186     9.6     1.0       1.0       254       0         120        1880.0       6.0    47                    169               1.0              255 210 193     245 245 245    146 138  84        0  0  0    117 156 133 137      39.0         2.1     
// 6PM
    99  99  97    100 100 100    42 42 42     80  80  72    189 184 153    166 177 148    170 173 162    152 143 131    209 201 197     9.0     1.0       1.0       254       0         119        1880.0       8.0    47                    169               1.0              254 194 172     241 241 241    122 116  61        0  0  0    124 166 144 128      39.0         2.1     
// 7PM
   100 100  99    100 100 100    40 40 40     78  78  69    184 179 144    172 186 153    169 172 172    159 149 137    222 213 209     8.1     1.0       1.0       254       0         119        1880.0      10.0    47                    169               0.4              254 179 151     238 238 238     99  94  38        0  0  0    131 177 156 119      39.0         2.1     
// 8PM
   101 101 101    100 100 100    38 38 38     77  76  67    180 174 135    120 135 119    200 203 184     92  86  80    110 107 105     8.8     1.8       1.0       255       0         120        1880.0      12.0    48                    170               1.0              255 165 131     235 235 235     76  72  16        0  0  0    139 188 169 110      39.0         2.1     
// 9PM
    48  45  29    100 100 100    64 36 14     62  48  24    125  81  42    255 132   0    255 194  10    209 127  46    184 104  93     9.0     1.8       1.0       201      30          68        1880.0      13.0    48                    173               1.0               76  16   0     255 124   0    207 133   3        0 10 32     96  54   1 128      39.0         2.1     
// 10PM
    66  66  66     95  95  95    68 41 10     52  40  20    126 108 112    255  78   6    130  29   0    255 128   0    255   0   0     9.1     1.7       1.0       201      30          68        1880.0      15.0    48                    176               1.0              177   0  63     225  99   0    214  67   8        0 20 65     55  39  20 146      39.0         2.1     
// 11PM
    73  73  73    100 100 100    35 35 41     24  32  49    127 135 182     26   9   1     37  40  35    255 128   0    255   0   0     9.3     1.6       1.0       201      30          68        1880.0      17.0    49                    180               1.0              120  70  70       0   0   7      1   1  13        0 30 98     14  25  40 165      39.0         2.1     
//
/////////////////////////////////////////// EXTRACOLOURS
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
   121 115 107     95  95  95    27 21 15     69  65  61     81  78  83      0   0   0      0   0   0    255  87   2    171   2   0     5.3     0.6       1.0       174      64           0        1999.0     100.0     3                    158               1.2              103  35  29     113 129 129    150  99  81        1  0  0     58  46  44 200      43.0         2.1     
// 1AM
   105 107 104     95  95  95    21 14  7     80  75  66     67  76  86      0   0   0      0   0   0    254  45   5     88   5   0     3.1     0.9       1.0       174      64           0        1999.0     100.0     4                    158               1.2               86  31  19      79  90  91    101  81  73        0  0  0     51  41  40 206      43.0         2.1     
// 2AM
    90  99 102     95  95  95    16  9  0     91  85  71     54  74  89      0   0   0      0   0   0    255   5   8      5   8   0     1.0     1.2       0.6        85     100           0        2000.0     100.0     4                    159               1.0               70  27  10      45  52  53     52  64  67        0  0  0     45  36  37 213      43.0         2.1     
// 3AM
   151 149 148     95  95  95    22 14  0    115 115 115    208 208 211      0   0   0      0   0   0    255   5   8      5   8   0     1.0     1.1       0.6        85     100           0        1234.0     100.0     4                    159               1.0               70  27  10      45  52  53     52  64  67        0  0  0     45  36  37 213      43.0         2.1     
// 4AM
   101  92  73     95  95  95     2  5  0     71  71  62    192 192 151     21  21  21    129 124 102    255 255   0      5   0   0     1.0     1.1       1.0       142      99           0         386.0       5.0     4                    159               1.5               30  20   0     170 174 166     49  34  10        0  0  0     49  40  44 150      43.0         2.1     
// 5AM
   101 101 101     95  95  95    26 26  1     47  46  48    153 175  98      0   0   0      0   0   0    255 155   0    255   0   0     1.0     1.0       1.0       255     100           0        1219.0     100.0     4                    159               1.0               30  20   0       0   0   0     31  42  50        0  0  0     51  41  47  80      43.0         2.1     
// 6AM
    90  87  55     95  95  95    51 31 13    113 116  96     22  16  11      0   0   0      0   0   0    255 128   0    255 128   0     1.0     1.0       1.0       250     100           0        2000.0     100.0     4                    159               1.0               30  20   0      71  71  71     86  82  83        0  0  0     53  44  51  86      43.0         2.1     
// 7AM
    85  85  64     95  95  95    48 33  6     88  85  75    152 144 112      0   0   0      0   0   0    255 128   0    255   0   0     1.0     0.4       1.0       254     100           0        2000.0      99.0     4                    158               1.0               30  20   0       0   0   0     33  42  50        0  0  0     55  46  54  92      43.0         2.1     
// 8AM
   123 123 123     95  95  95     0  0  0     79  69  65      0   0   0      0   0   0      0   0   0    255 128   0    255 128   0     1.0     0.3       0.8       247     100           0        2000.0     100.0     4                    159               1.0               30  20   0       0   0   0     50  30   0        0  0  0     58  47  58  98      43.0         2.1     
// 9AM
    90  91 131     95  95  95    20 17  0    111 113  97      0   0   0      0   0   0      0   0   0    255 128   0    255   0   0     8.3     0.3       0.6       251     100           0        2000.0      99.0     4                    158               1.0               70  27  10       0   0   0     50  43  36        0  0  0     60  49  61 105      43.0         2.1     
// 10AM
   170 164 146     90  90  90    51 32 18    139 117  82    220 225 220      0   0   0      0   0   0    255 128   0    255 128   0     8.3     0.5       0.8       252     100           0        2000.0      99.0     4                    159               0.8              100  34  25      50  50  50    120  92  88        0  0  0     62  51  65 111      43.0         2.1     
// 11AM
   116 116 116     90  90  90    22 10  0    100  82  74      3   2   1      0   0   0      0   0   0    255 128   0    255   0   0     7.4     0.5       0.8       253      50           0        2000.0     100.0     4                    159               0.5              120  40  40     100  90 100    180 100 100        0  0  0     65  54  69 117      43.0         2.1     
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midday
   147 139 126    100  90  85    47 31  5     97  97  82    118  94  51      0   0   0      0   0   0    255 128   0    255 128   0     4.4     1.0       1.2       255       0           0        2000.0     100.0     4                    158               1.0              120  40  40     180 160 180    159 142 106        0  0  0     67  60  75 124      43.0         2.1     
// 1PM
   163 163 163    100 100 100    61 36 19     81  74  55    159 142 142      0   0   0      0   0   0    255 128   0    255   0   0     4.4     1.0       0.8       252       0           0        2000.0     100.0     4                    159               1.0                0   0   0       0   0   0      0   0   0        0  0  0     69  66  82 130      43.0         2.1     
// 2PM
   100 100 100    100 100 100     5 13  3    101  89  89    181 181 181      0   0   0      0   0   0    255 128   0    255 128   0     2.5     1.0       0.3       248       0           0        2000.0     100.0     4                    159               1.0              120 100 100     230 249 255     90 126 140        0 11 10     72  72  89 137      43.0         2.1     
// 3PM
    87 105  98    100 100 100     0  2  0     87  73  71     94 101  94      0   0   0      0   0   0    255 128   0    255   0   0     2.5     1.0       0.3       245       0           0        2000.0     100.0     3                    158               1.0              120 100 100     255 255 255    120 120 120       31 22  7     74  77  96 143      43.0         2.1     
// 4PM
   107 106 120    100 100 100     9 20  0     94  91  77     65  65  54      0   0   0      0   0   0    255 128   0    255 128   0     2.5     1.0       0.2       242       0           0        2000.0     100.0     4                    158               1.0              120 100 100     255 255 255    120 120 120        2  7  0     77  83 103 149      43.0         2.1     
// 5PM
   127 115 101    100 100 100    19 10  0    106  98  98     40  40  12      0   0   0      0   0   0    255 128   0    255   0   0     2.5     1.0       0.3       239       0           0        2000.0     100.0     4                    159               1.0              120 100 100     255 255 255    120 120 120        0  0  0     80  90 110 155      43.0         2.1     
// 6PM
   138 127 126    100 100 100     5  5  5    105  93  89    255 255 255      0   0   0      0   0   0    255 128   0    255 128 120     2.5     1.0       0.3       241       0           0        2000.0     100.0     3                    158               1.0              120 100 100     255 255 255    120 120 120        9  7  0     78  83  98 162      43.0         2.1     
// 7PM
    87  81  81    100 100 100    12 12  6     80  63  57    121 118  90      0   0   0      0   0   0    255 128   0    255 120 120     2.5     0.8       0.3       243       0           0        2000.0     100.0     4                    158               1.0              120 100 100     255 255 255    120 120 120        9  6  0     76  76  86 168      43.0         2.1     
// 8PM
   111 100  89    100 100 100    35 31 14     46  40  34    160 161 147      0   0   0      0   0   0    255 128   0    255 120 120     2.7     0.8       1.3       245       0           0        2000.0     100.0     4                    159               1.0              120 100 100     255 255 255    146 106 104        1  1  0     75  69  74 174      43.0         2.1     
// 9PM
   134 116  94    100 100 100    51 39 19     67  58  56    106  76  68      0   0   0      0   0   0    255 128   0    255 120 120     7.0     0.6       0.3        85       0           0        2000.0     100.0     3                    158               0.4              120 100 100     255 255 255    173  93  88        6  4  0     73  62  62 181      43.0         2.1     
// 10PM
   149 149 149    100 100 100    30 30 15     94  82  82    116 116 137      0   0   0      0   0   0    255 128   0    255   0   0     7.5     1.0       0.0       250       0           0        2000.0     100.0     4                    158               0.5              120  40  40     172 172 140    200  80  72        4  3  0     72  56  51 187      43.0         2.1     
// 11PM
   137 124 110    100 100 100    34 27 23     59  56  57     95  81  81      0   0   0      0   0   0    255 128   0    255   0   0     7.5     0.4       1.0       252      40           0        2000.0     100.0     4                    159               0.8              120  40  40     148 168 168    200 117  88        2  1  0     65  51  47 193      43.0         2.1     
//
/////////////////////////////////////////// ULTRASUNNY
//
// Amb            Amb_Obj        Amb_bl      Amb_Obj_bl     Dir            Sky top        Sky bot        SunCore        SunCorona      SunSz    SprSz    SprBght    Shdw    LightShd    PoleShd    FarClp    FogSt     radiosityIntensity    radiosityLimit    LightOnGround    LowCloudsRGB    TopCloudRGB    BottomCloudRGB    BlurRGB     WaterRGBA          blurAlpha    blurOffset
// Midnight
    92  92 109     95  95  95    32 35 44     50  50  54    102 102 103      3   4  12     40  21  17    255 128   0    155   0   0     2.0     1.0       1.0       254      60           0        2000.0     232.0    49                    144               1.0              120  40  40     111  91  78    150 119 109        0  0  0     33  33  29  80      39.0         2.1     
// 1AM
    87  85 110     95  95  95    32 35 44     50  50  57    102 102 103      3   6  12     24  22  34    255   5   0     55   0   0     2.5     1.0       1.0         0      80           0        1993.0     274.0    49                    144               1.0              100  34  25     100  85  82     69  56  52        0  0  0     40  35  48 108      39.0         2.1     
// 2AM
    91  89 109     34  72  96    32 35 44     42  42  52    175 156 214      5   8  13     21  20  33    191   3   0     41   0   0     1.7     2.9       1.0       202     100           0        1987.0     316.0    49                    144               1.0               88  31  20      50  50  50      0   0   0        0  0  0     47  38  68 135      39.0         2.1     
// 3AM
    95  94 109     95  95  95    31 34 44     45  45  53    163 149 185      8  10  13     18  18  32    127   2   0     27   0   0     1.0     1.5       5.1       148      99           0        1980.0     240.0    49                    144               1.5               76  29  16      44  46  46      0   0   0        0  0  0     37  34  59 140      39.0         2.1     
// 4AM
   100  99 109     95  95  95    31 34 44     49  49  55    152 142 156     11  12  14     15  16  31     63   1   0     13   0   0     1.0     1.5       1.0       122      98           0        1974.0     163.0    49                    144               1.5               65  27  12      39  42  43      1   1   1        0  0  0     28  31  50 145      39.0         2.1     
// 5AM
   104 104 109     95  95  95    31 34 44     53  53  57    141 135 127     15  15  15     13  15  30      0   0   0      0   0   0     1.1     1.5       1.0       122      98           0        1968.0      87.0    49                    144               1.5               53  24   8      33  39  39      1   1   1        0  0  0     19  28  42 149      39.0         2.1     
// 6AM
   109 109 109     95  95  95    32 34 45     57  57  59    130 129  98     40  45  57     85  59  48     20  18  10     20  13  12     1.2     1.6       1.0       122      98           0        1656.0      11.0    50                    145               1.5               41  22   4      28  35  36      2   2   2        0  0  0     10  25  33 154      39.0         2.1     
// 7AM
   113 110 143     95  95  95    26 25 10     61  61  61    216 225 255     69 106 122    138 116  82    150 130  73    127  83  80    10.1     1.6       1.0       123      99           0        1344.0     -64.0    50                    159               1.5               30  20   0      23  32  33      3   3   3        1  1  0      1  22  25 160      39.0         2.1     
// 8AM
   141 133 156     95  95  95    31 31 19     56  56  27    255 243 225     99 168 188    192 174 116    202 192  36    173  96  40     7.4     1.7       1.0       255      99           0        1033.0     -50.0    27                    154               1.5               30  20   0      23  32  33      3   3   3        1  1  0    117 128 107 118      39.0         2.1     
// 9AM
   169 156 169     95  95  95    37 37 29     56  56  50    254 244 228     99 168 188    173 180 135    255 255   0    219 109   0     4.6     1.7       1.0       255      99           0        1510.0     -36.0    27                    154               1.5               30  20   0      23  32  33      3   3   3        1  1  0    102 121 101  76      39.0         2.1     
// 10AM
   197 179 182     90  90  90    43 43 39     70  70  67    254 246 231     90 205 255    154 186 155    255 128   0    255 128   0    12.6     1.0       1.0       255     100           0        1987.0     -22.0    27                    154               0.8              100  34  25      50  50  50    120  92  88        1  1  0      1  98 111  90      39.0         2.1     
// 11AM
